"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
3,1007,80.4208754208754,9554,2326,,,,11880,TRUE,"LU","Romoos","Romoos","Romoos","Romoos LU","Romoos (LU)","Romoos LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1008,36.9173728813559,697,1191,,,,1888,TRUE,"LU","Schüpfheim","Schüpfheim","Schüpfheim","Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1009,8.14992373066027,374,4215,,,,4589,TRUE,"LU","Werthenstein","Werthenstein","Werthenstein","Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1010,48.9091392842889,7353,7681,,,,15034,TRUE,"LU","Escholzmatt-Marbach","Escholzmatt-Marbach","Escholzmatt-Marbach","Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1021,45.353133932929,6505,7838,,,,14343,TRUE,"LU","Aesch LU","Aesch (LU)","Aesch LU","Aesch LU","Aesch (LU)","Aesch LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1023,52.2064617809299,2650,2426,,,,5076,TRUE,"LU","Ballwil","Ballwil","Ballwil","Ballwil LU","Ballwil (LU)","Ballwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1024,8.95592189874898,766,7787,,,,8553,TRUE,"LU","Emmen","Emmen","Emmen","Emmen LU","Emmen (LU)","Emmen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1025,46.9237832874197,5621,6358,,,,11979,TRUE,"LU","Ermensee","Ermensee","Ermensee","Ermensee LU","Ermensee (LU)","Ermensee LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1026,93.9296228795738,6700,433,,,,7133,TRUE,"LU","Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1030,78.9886738606974,8857,2356,,,,11213,TRUE,"LU","Hitzkirch","Hitzkirch","Hitzkirch","Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1031,53.838802166295,8450,7245,,,,15695,TRUE,"LU","Hochdorf","Hochdorf","Hochdorf","Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1032,85.7928079001304,9209,1525,,,,10734,TRUE,"LU","Hohenrain","Hohenrain","Hohenrain","Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1033,47.4144554104367,8023,8898,,,,16921,TRUE,"LU","Inwil","Inwil","Inwil","Inwil LU","Inwil (LU)","Inwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1037,53.2428355957768,3883,3410,,,,7293,TRUE,"LU","Rain","Rain","Rain","Rain LU","Rain (LU)","Rain LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1039,82.3154056517776,6321,1358,,,,7679,TRUE,"LU","Römerswil","Römerswil","Römerswil","Römerswil LU","Römerswil (LU)","Römerswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1040,45.1745379876797,1320,1602,,,,2922,TRUE,"LU","Rothenburg","Rothenburg","Rothenburg","Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1041,43.0908496019195,3951,5218,,,,9169,TRUE,"LU","Schongau","Schongau","Schongau","Schongau LU","Schongau (LU)","Schongau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1051,86.0154287764621,9589,1559,,,,11148,TRUE,"LU","Adligenswil","Adligenswil","Adligenswil","Adligenswil LU","Adligenswil (LU)","Adligenswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1052,68.063162387083,9569,4490,,,,14059,TRUE,"LU","Buchrain","Buchrain","Buchrain","Buchrain LU","Buchrain (LU)","Buchrain LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1053,49.9694637840479,8182,8192,,,,16374,TRUE,"LU","Dierikon","Dierikon","Dierikon","Dierikon LU","Dierikon (LU)","Dierikon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1054,56.2762091137825,6039,4692,,,,10731,TRUE,"LU","Ebikon","Ebikon","Ebikon","Ebikon LU","Ebikon (LU)","Ebikon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1055,58.5586993903392,3746,2651,,,,6397,TRUE,"LU","Gisikon","Gisikon","Gisikon","Gisikon LU","Gisikon (LU)","Gisikon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1056,45.7709275093949,8404,9957,,,,18361,TRUE,"LU","Greppen","Greppen","Greppen","Greppen LU","Greppen (LU)","Greppen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1057,96.690518783542,1081,37,,,,1118,TRUE,"LU","Honau","Honau","Honau","Honau LU","Honau (LU)","Honau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1058,79.4812782154554,8979,2318,,,,11297,TRUE,"LU","Horw","Horw","Horw","Horw LU","Horw (LU)","Horw LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1059,28.1487513572204,3111,7941,,,,11052,TRUE,"LU","Kriens","Kriens","Kriens","Kriens LU","Kriens (LU)","Kriens LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1061,85.1857609202549,5480,953,,,,6433,TRUE,"LU","Luzern","Lucerne","Lucerna","Luzern LU","Lucerne (LU)","Lucerna LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1062,35.347465034965,3235,5917,,,,9152,TRUE,"LU","Malters","Malters","Malters","Malters LU","Malters (LU)","Malters LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1063,21.4330373890209,1714,6283,,,,7997,TRUE,"LU","Meggen","Meggen","Meggen","Meggen LU","Meggen (LU)","Meggen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1064,14.609375,1496,8744,,,,10240,TRUE,"LU","Meierskappel","Meierskappel","Meierskappel","Meierskappel LU","Meierskappel (LU)","Meierskappel LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1065,71.180787191461,9603,3888,,,,13491,TRUE,"LU","Root","Root","Root","Root LU","Root (LU)","Root LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1066,11.9185485427524,1235,9127,,,,10362,TRUE,"LU","Schwarzenberg","Schwarzenberg","Schwarzenberg","Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1067,89.7299963013192,7278,833,,,,8111,TRUE,"LU","Udligenswil","Udligenswil","Udligenswil","Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1068,47.9483324981905,8612,9349,,,,17961,TRUE,"LU","Vitznau","Vitznau","Vitznau","Vitznau LU","Vitznau (LU)","Vitznau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1069,23.3268356075374,2872,9440,,,,12312,TRUE,"LU","Weggis","Weggis","Weggis","Weggis LU","Weggis (LU)","Weggis LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1081,10.8121892133112,848,6995,,,,7843,TRUE,"LU","Beromünster","Beromünster","Beromünster","Beromünster LU","Beromünster (LU)","Beromünster LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1082,50.6104148660328,9369,9143,,,,18512,TRUE,"LU","Büron","Büron","Büron","Büron LU","Büron (LU)","Büron LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1083,24.0337315530569,2052,6486,,,,8538,TRUE,"LU","Buttisholz","Buttisholz","Buttisholz","Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1084,28.4458598726115,2233,5617,,,,7850,TRUE,"LU","Eich","Eich","Eich","Eich LU","Eich (LU)","Eich LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1085,7.54328112118714,549,6729,,,,7278,TRUE,"LU","Geuensee","Geuensee","Geuensee","Geuensee LU","Geuensee (LU)","Geuensee LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1086,14.8177992658251,1655,9514,,,,11169,TRUE,"LU","Grosswangen","Grosswangen","Grosswangen","Grosswangen LU","Grosswangen (LU)","Grosswangen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1088,97.6084152029374,9836,241,,,,10077,TRUE,"LU","Hildisrieden","Hildisrieden","Hildisrieden","Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1089,42.4130480239771,6085,8262,,,,14347,TRUE,"LU","Knutwil","Knutwil","Knutwil","Knutwil LU","Knutwil (LU)","Knutwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1091,49.9721448467967,3588,3592,,,,7180,TRUE,"LU","Mauensee","Mauensee","Mauensee","Mauensee LU","Mauensee (LU)","Mauensee LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1093,86.2425516999649,4921,785,,,,5706,TRUE,"LU","Neuenkirch","Neuenkirch","Neuenkirch","Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1094,92.1655467318265,6035,513,,,,6548,TRUE,"LU","Nottwil","Nottwil","Nottwil","Nottwil LU","Nottwil (LU)","Nottwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1095,64.8006714225766,7721,4194,,,,11915,TRUE,"LU","Oberkirch","Oberkirch","Oberkirch","Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1097,63.7851143932812,8810,5002,,,,13812,TRUE,"LU","Rickenbach LU","Rickenbach (LU)","Rickenbach LU","Rickenbach LU","Rickenbach (LU)","Rickenbach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1098,58.937671501372,9021,6285,,,,15306,TRUE,"LU","Ruswil","Ruswil","Ruswil","Ruswil LU","Ruswil (LU)","Ruswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1099,25.7887146205156,2861,8233,,,,11094,TRUE,"LU","Schenkon","Schenkon","Schenkon","Schenkon LU","Schenkon (LU)","Schenkon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1100,72.3970064666134,9964,3799,,,,13763,TRUE,"LU","Schlierbach","Schlierbach","Schlierbach","Schlierbach LU","Schlierbach (LU)","Schlierbach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1102,60.7726130653266,7740,4996,,,,12736,TRUE,"LU","Sempach","Sempach","Sempach","Sempach LU","Sempach (LU)","Sempach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1103,40.1603053435115,5261,7839,,,,13100,TRUE,"LU","Sursee","Sursee","Sursee","Sursee LU","Sursee (LU)","Sursee LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1104,36.6106959138115,3772,6531,,,,10303,TRUE,"LU","Triengen","Triengen","Triengen","Triengen LU","Triengen (LU)","Triengen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1107,77.0511615415604,5738,1709,,,,7447,TRUE,"LU","Wolhusen","Wolhusen","Wolhusen","Wolhusen LU","Wolhusen (LU)","Wolhusen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1121,87.1075166508087,1831,271,,,,2102,TRUE,"LU","Alberswil","Alberswil","Alberswil","Alberswil LU","Alberswil (LU)","Alberswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1122,30.6632489586671,957,2164,,,,3121,TRUE,"LU","Altbüron","Altbüron","Altbüron","Altbüron LU","Altbüron (LU)","Altbüron LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1123,50.7354464470686,2449,2378,,,,4827,TRUE,"LU","Altishofen","Altishofen","Altishofen","Altishofen LU","Altishofen (LU)","Altishofen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1125,2.21764420746486,183,8069,,,,8252,TRUE,"LU","Dagmersellen","Dagmersellen","Dagmersellen","Dagmersellen LU","Dagmersellen (LU)","Dagmersellen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1127,20.7207207207207,2438,9328,,,,11766,TRUE,"LU","Egolzwil","Egolzwil","Egolzwil","Egolzwil LU","Egolzwil (LU)","Egolzwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1128,38.8266199649737,4434,6986,,,,11420,TRUE,"LU","Ettiswil","Ettiswil","Ettiswil","Ettiswil LU","Ettiswil (LU)","Ettiswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1129,54.6469690664447,7879,6539,,,,14418,TRUE,"LU","Fischbach","Fischbach","Fischbach","Fischbach LU","Fischbach (LU)","Fischbach LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1131,56.3751317175975,4815,3726,,,,8541,TRUE,"LU","Grossdietwil","Grossdietwil","Grossdietwil","Grossdietwil LU","Grossdietwil (LU)","Grossdietwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1132,80.9264634736333,6691,1577,,,,8268,TRUE,"LU","Hergiswil bei Willisau","Hergiswil bei Willisau","Hergiswil bei Willisau","Hergiswil bei Willisau LU","Hergiswil bei Willisau (LU)","Hergiswil bei Willisau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1135,57.9294254884806,9932,7213,,,,17145,TRUE,"LU","Luthern","Luthern","Luthern","Luthern LU","Luthern (LU)","Luthern LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1136,49.6216690426582,4525,4594,,,,9119,TRUE,"LU","Menznau","Menznau","Menznau","Menznau LU","Menznau (LU)","Menznau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1137,89.0807279514699,7636,936,,,,8572,TRUE,"LU","Nebikon","Nebikon","Nebikon","Nebikon LU","Nebikon (LU)","Nebikon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1139,26.6347812450996,3397,9357,,,,12754,TRUE,"LU","Pfaffnau","Pfaffnau","Pfaffnau","Pfaffnau LU","Pfaffnau (LU)","Pfaffnau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1140,38.5312962050271,3909,6236,,,,10145,TRUE,"LU","Reiden","Reiden","Reiden","Reiden LU","Reiden (LU)","Reiden LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1142,41.3394919168591,3580,5080,,,,8660,TRUE,"LU","Roggliswil","Roggliswil","Roggliswil","Roggliswil LU","Roggliswil (LU)","Roggliswil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1143,56.6033078252283,6879,5274,,,,12153,TRUE,"LU","Schötz","Schötz","Schötz","Schötz LU","Schötz (LU)","Schötz LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1145,75.5372047593678,8507,2755,,,,11262,TRUE,"LU","Ufhusen","Ufhusen","Ufhusen","Ufhusen LU","Ufhusen (LU)","Ufhusen LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1146,44.6641141663766,6416,7949,,,,14365,TRUE,"LU","Wauwil","Wauwil","Wauwil","Wauwil LU","Wauwil (LU)","Wauwil LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1147,75.8394543546695,5782,1842,,,,7624,TRUE,"LU","Wikon","Wikon","Wikon","Wikon LU","Wikon (LU)","Wikon LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1150,51.6530654948734,9874,9242,,,,19116,TRUE,"LU","Zell LU","Zell (LU)","Zell LU","Zell LU","Zell (LU)","Zell LU LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
3,1151,61.498010233087,4327,2709,,,,7036,TRUE,"LU","Willisau","Willisau","Willisau","Willisau LU","Willisau (LU)","Willisau LU","Luzern","Lucerne","Lucerna",92.7037270506844,FALSE,FALSE
4,1201,39.4132954814289,4998,7683,,,,12681,TRUE,"UR","Altdorf UR","Altdorf (UR)","Altdorf UR","Altdorf UR","Altdorf (UR)","Altdorf UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1202,98.836721861245,9431,111,,,,9542,TRUE,"UR","Andermatt","Andermatt","Andermatt","Andermatt UR","Andermatt (UR)","Andermatt UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1203,58.9905362776025,2431,1690,,,,4121,TRUE,"UR","Attinghausen","Attinghausen","Attinghausen","Attinghausen UR","Attinghausen (UR)","Attinghausen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1205,35.8081096516276,3135,5620,,,,8755,TRUE,"UR","Bürglen UR","Bürglen (UR)","Bürglen UR","Bürglen UR","Bürglen (UR)","Bürglen UR UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1206,81.8196152633239,5189,1153,,,,6342,TRUE,"UR","Erstfeld","Erstfeld","Erstfeld","Erstfeld UR","Erstfeld (UR)","Erstfeld UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1207,61.4200367647059,2673,1679,,,,4352,TRUE,"UR","Flüelen","Flüelen","Flüelen","Flüelen UR","Flüelen (UR)","Flüelen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1208,55.0770736481527,6753,5508,,,,12261,TRUE,"UR","Göschenen","Göschenen","Göschenen","Göschenen UR","Göschenen (UR)","Göschenen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1209,49.7922960725076,7911,7977,,,,15888,TRUE,"UR","Gurtnellen","Gurtnellen","Gurtnellen","Gurtnellen UR","Gurtnellen (UR)","Gurtnellen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1210,5.75504181013281,117,1916,,,,2033,TRUE,"UR","Hospental","Hospental","Hospental","Hospental UR","Hospental (UR)","Hospental UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1211,47.5490196078431,4462,4922,,,,9384,TRUE,"UR","Isenthal","Isenthal","Isenthal","Isenthal UR","Isenthal (UR)","Isenthal UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1212,40.0099192291342,5647,8467,,,,14114,TRUE,"UR","Realp","Realp","Realp","Realp UR","Realp (UR)","Realp UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1213,23.7227414330218,3046,9794,,,,12840,TRUE,"UR","Schattdorf","Schattdorf","Schattdorf","Schattdorf UR","Schattdorf (UR)","Schattdorf UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1214,19.0692586047294,2266,9617,,,,11883,TRUE,"UR","Seedorf UR","Seedorf (UR)","Seedorf UR","Seedorf UR","Seedorf (UR)","Seedorf UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1215,56.0636719276946,4156,3257,,,,7413,TRUE,"UR","Seelisberg","Seelisberg","Seelisberg","Seelisberg UR","Seelisberg (UR)","Seelisberg UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1216,45.5912230800488,6732,8034,,,,14766,TRUE,"UR","Silenen","Silenen","Silenen","Silenen UR","Silenen (UR)","Silenen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1217,57.4041731776818,6245,4634,,,,10879,TRUE,"UR","Sisikon","Sisikon","Sisikon","Sisikon UR","Sisikon (UR)","Sisikon UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1218,56.3716008647173,9909,7669,,,,17578,TRUE,"UR","Spiringen","Spiringen","Spiringen","Spiringen UR","Spiringen (UR)","Spiringen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1219,33.150409646004,4289,8649,,,,12938,TRUE,"UR","Unterschächen","Unterschächen","Unterschächen","Unterschächen UR","Unterschächen (UR)","Unterschächen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
4,1220,43.2714904143476,6997,9173,,,,16170,TRUE,"UR","Wassen","Wassen","Wassen","Wassen UR","Wassen (UR)","Wassen UR","Uri","Uri","Uri",76.4471354195848,FALSE,FALSE
5,1301,74.7264863031125,8811,2980,,,,11791,TRUE,"SZ","Einsiedeln","Einsiedeln","Einsiedeln","Einsiedeln SZ","Einsiedeln (SZ)","Einsiedeln SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1311,51.1111111111111,7567,7238,,,,14805,TRUE,"SZ","Gersau","Gersau","Gersau","Gersau SZ","Gersau (SZ)","Gersau SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1321,30.3325495465233,903,2074,,,,2977,TRUE,"SZ","Feusisberg","Feusisberg","Feusisberg","Feusisberg SZ","Feusisberg (SZ)","Feusisberg SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1322,54.6694719695941,8055,6679,,,,14734,TRUE,"SZ","Freienbach","Freienbach","Freienbach","Freienbach SZ","Freienbach (SZ)","Freienbach SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1323,71.6791088991587,6049,2390,,,,8439,TRUE,"SZ","Wollerau","Wollerau","Wollerau","Wollerau SZ","Wollerau (SZ)","Wollerau SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1331,39.5629623331349,4653,7108,,,,11761,TRUE,"SZ","Küssnacht SZ","Küssnacht (SZ)","Küssnacht SZ","Küssnacht SZ","Küssnacht (SZ)","Küssnacht SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1341,25.944833264718,3151,8994,,,,12145,TRUE,"SZ","Altendorf","Altendorf","Altendorf","Altendorf SZ","Altendorf (SZ)","Altendorf SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1342,60.7344820703879,9129,5902,,,,15031,TRUE,"SZ","Galgenen","Galgenen","Galgenen","Galgenen SZ","Galgenen (SZ)","Galgenen SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1343,96.1727183513248,9800,390,,,,10190,TRUE,"SZ","Innerthal","Innerthal","Innerthal","Innerthal SZ","Innerthal (SZ)","Innerthal SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1344,72.1811057901611,1658,639,,,,2297,TRUE,"SZ","Lachen","Lachen","Lachen","Lachen SZ","Lachen (SZ)","Lachen SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1345,44.5408890817782,7184,8945,,,,16129,TRUE,"SZ","Reichenburg","Reichenburg","Reichenburg","Reichenburg SZ","Reichenburg (SZ)","Reichenburg SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1346,46.0072317215174,7507,8810,,,,16317,TRUE,"SZ","Schübelbach","Schübelbach","Schübelbach","Schübelbach SZ","Schübelbach (SZ)","Schübelbach SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1347,84.3135146758413,7842,1459,,,,9301,TRUE,"SZ","Tuggen","Tuggen","Tuggen","Tuggen SZ","Tuggen (SZ)","Tuggen SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1348,58.5318205725449,7790,5519,,,,13309,TRUE,"SZ","Vorderthal","Vorderthal","Vorderthal","Vorderthal SZ","Vorderthal (SZ)","Vorderthal SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1349,74.9445471349353,8109,2711,,,,10820,TRUE,"SZ","Wangen SZ","Wangen (SZ)","Wangen SZ","Wangen SZ","Wangen (SZ)","Wangen SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1361,96.8402574605032,8275,270,,,,8545,TRUE,"SZ","Alpthal","Alpthal","Alpthal","Alpthal SZ","Alpthal (SZ)","Alpthal SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1362,49.4254844795061,5764,5898,,,,11662,TRUE,"SZ","Arth","Arth","Arth","Arth SZ","Arth (SZ)","Arth SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1363,98.5936773593677,8483,121,,,,8604,TRUE,"SZ","Illgau","Illgau","Illgau","Illgau SZ","Illgau (SZ)","Illgau SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1364,14.9517087667162,805,4579,,,,5384,TRUE,"SZ","Ingenbohl","Ingenbohl","Ingenbohl","Ingenbohl SZ","Ingenbohl (SZ)","Ingenbohl SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1365,9.55012853470437,743,7037,,,,7780,TRUE,"SZ","Lauerz","Lauerz","Lauerz","Lauerz SZ","Lauerz (SZ)","Lauerz SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1366,74.7093847462433,2635,892,,,,3527,TRUE,"SZ","Morschach","Morschach","Morschach","Morschach SZ","Morschach (SZ)","Morschach SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
5,1367,64.5931802835922,7653,4195,,,,11848,TRUE,"SZ","Muotathal","Muotathal","Muotathal","Muotathal SZ","Muotathal (SZ)","Muotathal SZ","Schwyz","Schwyz","Svitto",23.6626719823107,FALSE,FALSE
