"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
8,1632,74.5288973041205,8266,2825,,,,11091,TRUE,"GL","Glarus","Glaris","Glarona","Glarus GL","Glaris (GL)","Glarona GL","Glarus","Glaris","Glarona",14.2147166188806,FALSE,FALSE
9,1701,21.2234706616729,2040,7572,,,,9612,TRUE,"ZG","Baar","Baar","Baar","Baar ZG","Baar (ZG)","Baar ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1702,75.0115973403433,9702,3232,,,,12934,TRUE,"ZG","Cham","Cham","Cham","Cham ZG","Cham (ZG)","Cham ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1703,18.7135839140866,1638,7115,,,,8753,TRUE,"ZG","Hünenberg","Hünenberg","Hünenberg","Hünenberg ZG","Hünenberg (ZG)","Hünenberg ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1704,16.1526599845798,838,4350,,,,5188,TRUE,"ZG","Menzingen","Menzingen","Menzingen","Menzingen ZG","Menzingen (ZG)","Menzingen ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1705,63.1628951459665,7313,4265,,,,11578,TRUE,"ZG","Neuheim","Neuheim","Neuheim","Neuheim ZG","Neuheim (ZG)","Neuheim ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1706,36.8569746909947,3131,5364,,,,8495,TRUE,"ZG","Oberägeri","Oberägeri","Oberägeri","Oberägeri ZG","Oberägeri (ZG)","Oberägeri ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1707,51.5332338803249,3109,2924,,,,6033,TRUE,"ZG","Risch","Risch","Risch","Risch ZG","Risch (ZG)","Risch ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1708,48.7297232824427,8171,8597,,,,16768,TRUE,"ZG","Steinhausen","Steinhausen","Steinhausen","Steinhausen ZG","Steinhausen (ZG)","Steinhausen ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1709,10.6145251396648,779,6560,,,,7339,TRUE,"ZG","Unterägeri","Unterägeri","Unterägeri","Unterägeri ZG","Unterägeri (ZG)","Unterägeri ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1710,35.3414241848223,2417,4422,,,,6839,TRUE,"ZG","Walchwil","Walchwil","Walchwil","Walchwil ZG","Walchwil (ZG)","Walchwil ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
9,1711,60.7960696144558,7301,4708,,,,12009,TRUE,"ZG","Zug","Zoug","Zugo","Zug ZG","Zoug (ZG)","Zugo ZG","Zug","Zoug","Zugo",18.0400375276804,FALSE,FALSE
10,2008,53.7759400842565,6893,5925,,,,12818,TRUE,"FR","Châtillon FR","Châtillon (FR)","Châtillon FR","Châtillon FR","Châtillon (FR)","Châtillon FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2011,77.5651012686401,6970,2016,,,,8986,TRUE,"FR","Cugy FR","Cugy (FR)","Cugy FR","Cugy FR","Cugy (FR)","Cugy FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2016,3.5113602832694,357,9810,,,,10167,TRUE,"FR","Fétigny","Fétigny","Fétigny","Fétigny FR","Fétigny (FR)","Fétigny FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2022,82.7981080408265,9978,2073,,,,12051,TRUE,"FR","Gletterens","Gletterens","Gletterens","Gletterens FR","Gletterens (FR)","Gletterens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2025,75.1561957653593,8661,2863,,,,11524,TRUE,"FR","Lully FR","Lully (FR)","Lully FR","Lully FR","Lully (FR)","Lully FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2027,61.419627612001,7554,4745,,,,12299,TRUE,"FR","Ménières","Ménières","Ménières","Ménières FR","Ménières (FR)","Ménières FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2029,69.6745388320996,5930,2581,,,,8511,TRUE,"FR","Montagny FR","Montagny (FR)","Montagny FR","Montagny FR","Montagny (FR)","Montagny FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2035,5.22395571212884,519,9416,,,,9935,TRUE,"FR","Nuvilly","Nuvilly","Nuvilly","Nuvilly FR","Nuvilly (FR)","Nuvilly FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2038,56.9137168141593,4116,3116,,,,7232,TRUE,"FR","Prévondavaux","Prévondavaux","Prévondavaux","Prévondavaux FR","Prévondavaux (FR)","Prévondavaux FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2041,37.2015081692501,5328,8994,,,,14322,TRUE,"FR","Saint-Aubin FR","Saint-Aubin (FR)","Saint-Aubin FR","Saint-Aubin FR","Saint-Aubin (FR)","Saint-Aubin FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2043,58.1171631393883,8760,6313,,,,15073,TRUE,"FR","Sévaz","Sévaz","Sévaz","Sévaz FR","Sévaz (FR)","Sévaz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2044,47.9062395729062,5743,6245,,,,11988,TRUE,"FR","Surpierre","Surpierre","Surpierre","Surpierre FR","Surpierre (FR)","Surpierre FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2045,73.2047510079547,6718,2459,,,,9177,TRUE,"FR","Vallon","Vallon","Vallon","Vallon FR","Vallon (FR)","Vallon FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2050,96.570796460177,1746,62,,,,1808,TRUE,"FR","Les Montets","Les Montets","Les Montets","Les Montets FR","Les Montets (FR)","Les Montets FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2051,45.4623867907091,7379,8852,,,,16231,TRUE,"FR","Delley-Portalban","Delley-Portalban","Delley-Portalban","Delley-Portalban FR","Delley-Portalban (FR)","Delley-Portalban FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2053,58.9886388950769,5296,3682,,,,8978,TRUE,"FR","Belmont-Broye","Belmont-Broye","Belmont-Broye","Belmont-Broye FR","Belmont-Broye (FR)","Belmont-Broye FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2054,57.4520303435966,7725,5721,,,,13446,TRUE,"FR","Estavayer","Estavayer","Estavayer","Estavayer FR","Estavayer (FR)","Estavayer FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2055,97.5484261501211,3223,81,,,,3304,TRUE,"FR","Cheyres-Châbles","Cheyres-Châbles","Cheyres-Châbles","Cheyres-Châbles FR","Cheyres-Châbles (FR)","Cheyres-Châbles FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2061,52.3452659752426,7823,7122,,,,14945,TRUE,"FR","Auboranges","Auboranges","Auboranges","Auboranges FR","Auboranges (FR)","Auboranges FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2063,72.2877660938702,5637,2161,,,,7798,TRUE,"FR","Billens-Hennens","Billens-Hennens","Billens-Hennens","Billens-Hennens FR","Billens-Hennens (FR)","Billens-Hennens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2066,60.3575564562826,8339,5477,,,,13816,TRUE,"FR","Chapelle (Glâne)","Chapelle (Glâne)","Chapelle (Glâne)","Chapelle (Glâne) FR","Chapelle (Glâne) (FR)","Chapelle (Glâne) FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2067,26.53091447612,3583,9922,,,,13505,TRUE,"FR","Le Châtelard","Le Châtelard","Le Châtelard","Le Châtelard FR","Le Châtelard (FR)","Le Châtelard FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2068,48.6318336309695,8442,8917,,,,17359,TRUE,"FR","Châtonnaye","Châtonnaye","Châtonnaye","Châtonnaye FR","Châtonnaye (FR)","Châtonnaye FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2072,22.3118673903477,1521,5296,,,,6817,TRUE,"FR","Ecublens FR","Ecublens (FR)","Ecublens FR","Ecublens FR","Ecublens (FR)","Ecublens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2079,32.7765834297999,1982,4065,,,,6047,TRUE,"FR","Grangettes","Grangettes","Grangettes","Grangettes FR","Grangettes (FR)","Grangettes FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2086,99.5043009185012,6825,34,,,,6859,TRUE,"FR","Massonnens","Massonnens","Massonnens","Massonnens FR","Massonnens (FR)","Massonnens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2087,41.3668133574942,1598,2265,,,,3863,TRUE,"FR","Mézières FR","Mézières (FR)","Mézières FR","Mézières FR","Mézières (FR)","Mézières FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2089,59.3229901269394,6309,4326,,,,10635,TRUE,"FR","Montet (Glâne)","Montet (Glâne)","Montet (Glâne)","Montet (Glâne) FR","Montet (Glâne) (FR)","Montet (Glâne) FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2096,49.7107692307692,8078,8172,,,,16250,TRUE,"FR","Romont FR","Romont (FR)","Romont FR","Romont FR","Romont (FR)","Romont FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2097,27.2770119005538,2315,6172,,,,8487,TRUE,"FR","Rue","Rue","Rue","Rue FR","Rue (FR)","Rue FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2099,91.7424323457054,8577,772,,,,9349,TRUE,"FR","Siviriez","Siviriez","Siviriez","Siviriez FR","Siviriez (FR)","Siviriez FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2102,46.418297902196,6616,7637,,,,14253,TRUE,"FR","Ursy","Ursy","Ursy","Ursy FR","Ursy (FR)","Ursy FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2113,16.8789295502176,1047,5156,,,,6203,TRUE,"FR","Vuisternens-devant-Romont","Vuisternens-devant-Romont","Vuisternens-devant-Romont","Vuisternens-devant-Romont FR","Vuisternens-devant-Romont (FR)","Vuisternens-devant-Romont FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2114,59.4461697722567,4594,3134,,,,7728,TRUE,"FR","Villorsonnens","Villorsonnens","Villorsonnens","Villorsonnens FR","Villorsonnens (FR)","Villorsonnens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2115,64.2834164387968,7993,4441,,,,12434,TRUE,"FR","Torny","Torny","Torny","Torny FR","Torny (FR)","Torny FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2117,48.9206053216668,6821,7122,,,,13943,TRUE,"FR","Villaz","Villaz","Villaz","Villaz FR","Villaz (FR)","Villaz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2121,32.1096303746543,1277,2700,,,,3977,TRUE,"FR","Haut-Intyamon","Haut-Intyamon","Haut-Intyamon","Haut-Intyamon FR","Haut-Intyamon (FR)","Haut-Intyamon FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2122,64.0729865771812,6110,3426,,,,9536,TRUE,"FR","Pont-en-Ogoz","Pont-en-Ogoz","Pont-en-Ogoz","Pont-en-Ogoz FR","Pont-en-Ogoz (FR)","Pont-en-Ogoz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2123,51.6826923076923,5375,5025,,,,10400,TRUE,"FR","Botterens","Botterens","Botterens","Botterens FR","Botterens (FR)","Botterens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2124,39.8156105945777,5096,7703,,,,12799,TRUE,"FR","Broc","Broc","Broc","Broc FR","Broc (FR)","Broc FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2125,61.3431219159947,5097,3212,,,,8309,TRUE,"FR","Bulle","Bulle","Bulle","Bulle FR","Bulle (FR)","Bulle FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2128,67.233674499063,4664,2273,,,,6937,TRUE,"FR","Châtel-sur-Montsalvens","Châtel-sur-Montsalvens","Châtel-sur-Montsalvens","Châtel-sur-Montsalvens FR","Châtel-sur-Montsalvens (FR)","Châtel-sur-Montsalvens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2129,29.2695903321426,3851,9306,,,,13157,TRUE,"FR","Corbières","Corbières","Corbières","Corbières FR","Corbières (FR)","Corbières FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2130,30.4996646545942,3638,8290,,,,11928,TRUE,"FR","Crésuz","Crésuz","Crésuz","Crésuz FR","Crésuz (FR)","Crésuz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2131,70.5003088326127,5707,2388,,,,8095,TRUE,"FR","Echarlens","Echarlens","Echarlens","Echarlens FR","Echarlens (FR)","Echarlens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2134,28.0381025690369,2914,7479,,,,10393,TRUE,"FR","Grandvillard","Grandvillard","Grandvillard","Grandvillard FR","Grandvillard (FR)","Grandvillard FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2135,61.1219286045433,6592,4193,,,,10785,TRUE,"FR","Greyerz","Gruyères","Greyerz","Greyerz FR","Gruyères (FR)","Greyerz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2137,17.5420029104379,1326,6233,,,,7559,TRUE,"FR","Hauteville","Hauteville","Hauteville","Hauteville FR","Hauteville (FR)","Hauteville FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2138,69.2360791532444,3009,1337,,,,4346,TRUE,"FR","Jaun","Bellegarde","Jaun","Jaun FR","Bellegarde (FR)","Jaun FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2140,58.5293561203254,9281,6576,,,,15857,TRUE,"FR","Marsens","Marsens","Marsens","Marsens FR","Marsens (FR)","Marsens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2143,56.9731276436925,9159,6917,,,,16076,TRUE,"FR","Morlon","Morlon","Morlon","Morlon FR","Morlon (FR)","Morlon FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2145,56.1592310103437,5375,4196,,,,9571,TRUE,"FR","Le Pâquier FR","Le Pâquier (FR)","Le Pâquier FR","Le Pâquier FR","Le Pâquier (FR)","Le Pâquier FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2147,77.3456949094343,9010,2639,,,,11649,TRUE,"FR","Pont-la-Ville","Pont-la-Ville","Pont-la-Ville","Pont-la-Ville FR","Pont-la-Ville (FR)","Pont-la-Ville FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2148,37.6949452494193,3408,5633,,,,9041,TRUE,"FR","Riaz","Riaz","Riaz","Riaz FR","Riaz (FR)","Riaz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2149,57.4197716993323,2666,1977,,,,4643,TRUE,"FR","La Roche","La Roche","La Roche","La Roche FR","La Roche (FR)","La Roche FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2152,46.359152886568,4794,5547,,,,10341,TRUE,"FR","Sâles","Sâles","Sâles","Sâles FR","Sâles (FR)","Sâles FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2153,38.8871224165342,3669,5766,,,,9435,TRUE,"FR","Sorens","Sorens","Sorens","Sorens FR","Sorens (FR)","Sorens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2155,75.3591069523106,9181,3002,,,,12183,TRUE,"FR","Vaulruz","Vaulruz","Vaulruz","Vaulruz FR","Vaulruz (FR)","Vaulruz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2160,33.8330466125993,4130,8077,,,,12207,TRUE,"FR","Vuadens","Vuadens","Vuadens","Vuadens FR","Vuadens (FR)","Vuadens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2162,17.8535906107022,1795,8259,,,,10054,TRUE,"FR","Bas-Intyamon","Bas-Intyamon","Bas-Intyamon","Bas-Intyamon FR","Bas-Intyamon (FR)","Bas-Intyamon FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2163,30.8898268584719,3586,8023,,,,11609,TRUE,"FR","Val-de-Charmey","Val-de-Charmey","Val-de-Charmey","Val-de-Charmey FR","Val-de-Charmey (FR)","Val-de-Charmey FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2173,34.3957914281293,4446,8480,,,,12926,TRUE,"FR","Autigny","Autigny","Autigny","Autigny FR","Autigny (FR)","Autigny FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2174,37.0441886372076,4988,8477,,,,13465,TRUE,"FR","Avry","Avry","Avry","Avry FR","Avry (FR)","Avry FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2175,60.1095420351062,9109,6045,,,,15154,TRUE,"FR","Belfaux","Belfaux","Belfaux","Belfaux FR","Belfaux (FR)","Belfaux FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2177,15.5769230769231,1539,8341,,,,9880,TRUE,"FR","Chénens","Chénens","Chénens","Chénens FR","Chénens (FR)","Chénens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2183,53.4836980794998,7185,6249,,,,13434,TRUE,"FR","Corminboeuf","Corminboeuf","Corminboeuf","Corminboeuf FR","Corminboeuf (FR)","Corminboeuf FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2186,23.2395314393429,1726,5701,,,,7427,TRUE,"FR","Cottens FR","Cottens (FR)","Cottens FR","Cottens FR","Cottens (FR)","Cottens FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2194,42.9119473876507,2349,3125,,,,5474,TRUE,"FR","Ferpicloz","Ferpicloz","Ferpicloz","Ferpicloz FR","Ferpicloz (FR)","Ferpicloz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2196,56.0594578839988,9617,7538,,,,17155,TRUE,"FR","Freiburg","Fribourg","Friburgo","Freiburg FR","Fribourg (FR)","Friburgo FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2197,9.82905982905983,253,2321,,,,2574,TRUE,"FR","Givisiez","Givisiez","Givisiez","Givisiez FR","Givisiez (FR)","Givisiez FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2198,47.6713582789793,4166,4573,,,,8739,TRUE,"FR","Granges-Paccot","Granges-Paccot","Granges-Paccot","Granges-Paccot FR","Granges-Paccot (FR)","Granges-Paccot FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2200,42.9679595278246,5096,6764,,,,11860,TRUE,"FR","Grolley","Grolley","Grolley","Grolley FR","Grolley (FR)","Grolley FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2206,34.8913568324481,3613,6742,,,,10355,TRUE,"FR","Marly","Marly","Marly","Marly FR","Marly (FR)","Marly FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2208,45.1759511751721,6958,8444,,,,15402,TRUE,"FR","Matran","Matran","Matran","Matran FR","Matran (FR)","Matran FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2211,30.6626245127761,2832,6404,,,,9236,TRUE,"FR","Neyruz FR","Neyruz (FR)","Neyruz FR","Neyruz FR","Neyruz (FR)","Neyruz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2216,21.2473322267014,2688,9963,,,,12651,TRUE,"FR","Pierrafortscha","Pierrafortscha","Pierrafortscha","Pierrafortscha FR","Pierrafortscha (FR)","Pierrafortscha FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2217,68.6277843904098,4036,1845,,,,5881,TRUE,"FR","Ponthaux","Ponthaux","Ponthaux","Ponthaux FR","Ponthaux (FR)","Ponthaux FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2220,4.10129709697344,332,7763,,,,8095,TRUE,"FR","Le Mouret","Le Mouret","Le Mouret","Le Mouret FR","Le Mouret (FR)","Le Mouret FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2226,67.3978546462577,5592,2705,,,,8297,TRUE,"FR","Treyvaux","Treyvaux","Treyvaux","Treyvaux FR","Treyvaux (FR)","Treyvaux FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2228,52.9806259314456,9243,8203,,,,17446,TRUE,"FR","Villars-sur-Glâne","Villars-sur-Glâne","Villars-sur-Glâne","Villars-sur-Glâne FR","Villars-sur-Glâne (FR)","Villars-sur-Glâne FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2230,78.2800727461678,9039,2508,,,,11547,TRUE,"FR","Villarsel-sur-Marly","Villarsel-sur-Marly","Villarsel-sur-Marly","Villarsel-sur-Marly FR","Villarsel-sur-Marly (FR)","Villarsel-sur-Marly FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2233,22.0700348882285,1708,6031,,,,7739,TRUE,"FR","Hauterive FR","Hauterive (FR)","Hauterive FR","Hauterive FR","Hauterive (FR)","Hauterive FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2234,95.1210564930301,2593,133,,,,2726,TRUE,"FR","La Brillaz","La Brillaz","La Brillaz","La Brillaz FR","La Brillaz (FR)","La Brillaz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2235,24.0745300829024,2933,9250,,,,12183,TRUE,"FR","La Sonnaz","La Sonnaz","La Sonnaz","La Sonnaz FR","La Sonnaz (FR)","La Sonnaz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2236,67.936624907885,9219,4351,,,,13570,TRUE,"FR","Gibloux","Gibloux","Gibloux","Gibloux FR","Gibloux (FR)","Gibloux FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2237,97.9909652876843,8243,169,,,,8412,TRUE,"FR","Prez","Prez","Prez","Prez FR","Prez (FR)","Prez FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2238,33.327504808533,3812,7626,,,,11438,TRUE,"FR","Bois-d'Amont","Bois-d'Amont","Bois-d'Amont","Bois-d'Amont FR","Bois-d'Amont (FR)","Bois-d'Amont FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2250,88.7945823927765,9834,1241,,,,11075,TRUE,"FR","Gurwolf","Courgevaux","Gurwolf","Gurwolf FR","Courgevaux (FR)","Gurwolf FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2254,82.1901078770609,4038,875,,,,4913,TRUE,"FR","Courtepin","Courtepin","Courtepin","Courtepin FR","Courtepin (FR)","Courtepin FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2257,34.3028724404891,4741,9080,,,,13821,TRUE,"FR","Cressier FR","Cressier (FR)","Cressier FR","Cressier FR","Cressier (FR)","Cressier FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2258,56.5651604453176,6910,5306,,,,12216,TRUE,"FR","Fräschels","Fräschels","Fräschels","Fräschels FR","Fräschels (FR)","Fräschels FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2261,68.3818181818182,3761,1739,,,,5500,TRUE,"FR","Greng","Greng","Greng","Greng FR","Greng (FR)","Greng FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2262,52.7475573418336,7612,6819,,,,14431,TRUE,"FR","Gurmels","Cormondes","Gurmels","Gurmels FR","Cormondes (FR)","Gurmels FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2265,36.5505742867729,1973,3425,,,,5398,TRUE,"FR","Kerzers","Chiètres (FR)","Kerzers","Kerzers FR","Chiètres (FR)","Kerzers FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2266,17.4698795180723,377,1781,,,,2158,TRUE,"FR","Kleinbösingen","Kleinbösingen","Kleinbösingen","Kleinbösingen FR","Kleinbösingen (FR)","Kleinbösingen FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2271,76.1615044247788,5508,1724,,,,7232,TRUE,"FR","Merlach","Meyriez","Merlach","Merlach FR","Meyriez (FR)","Merlach FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2272,46.1561360422713,6202,7235,,,,13437,TRUE,"FR","Misery-Courtion","Misery-Courtion","Misery-Courtion","Misery-Courtion FR","Misery-Courtion (FR)","Misery-Courtion FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2274,47.5406849647802,7829,8639,,,,16468,TRUE,"FR","Muntelier","Montilier","Muntelier","Muntelier FR","Montilier (FR)","Muntelier FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2275,18.4251968503937,117,518,,,,635,TRUE,"FR","Murten","Morat","Murten","Murten FR","Morat (FR)","Murten FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2276,46.6124936515998,4589,5256,,,,9845,TRUE,"FR","Ried bei Kerzers","Ried bei Kerzers","Ried bei Kerzers","Ried bei Kerzers FR","Ried bei Kerzers (FR)","Ried bei Kerzers FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2278,68.9346213075738,9848,4438,,,,14286,TRUE,"FR","Ulmiz","Ormey","Ulmiz","Ulmiz FR","Ormey (FR)","Ulmiz FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
10,2284,71.1211421373084,6775,2751,,,,9526,TRUE,"FR","Mont-Vully","Mont-Vully","Mont-Vully","Mont-Vully FR","Mont-Vully (FR)","Mont-Vully FR","Freiburg","Fribourg","Friburgo",25.8122368715703,FALSE,FALSE
